20.995,3.965,1.610,3.954,1.635,-29.0,-31.1,1.128,0.064,1.280,1.324,-1.311
21.095,4.081,1.526,4.063,1.541,-42.1,-47.1,-0.491,0.101,1.590,1.500,-0.503
21.195,4.184,1.417,4.164,1.418,-52.0,-53.6,-0.673,0.057,1.573,1.500,-0.412
21.295,4.267,1.292,4.249,1.290,-60.4,-59.4,-0.301,0.027,1.534,1.500,-0.589
21.395,4.333,1.158,4.319,1.155,-67.8,-65.7,-0.058,0.002,1.498,1.500,-0.817
21.495,4.382,1.016,4.374,1.013,-74.2,-72.1,0.167,-0.004,1.511,1.500,-0.673
21.593,4.417,0.878,4.411,0.871,-77.2,-77.7,0.325,0.064,1.522,1.500,-0.579
21.695,4.450,0.724,4.442,0.721,-78.4,-78.2,-0.283,0.011,1.489,1.500,-0.816
21.795,4.479,0.577,4.473,0.573,-79.1,-78.8,0.071,0.029,1.489,1.500,-0.786
21.895,4.507,0.429,4.501,0.427,-79.8,-79.6,0.032,0.027,1.516,1.500,-0.602
21.995,4.533,0.286,4.526,0.283,-79.5,-80.0,-0.494,0.012,1.398,1.396,-0.693
22.095,4.551,0.154,4.549,0.159,-88.3,-80.7,-0.951,-0.260,1.212,1.292,-0.739
22.195,4.540,0.012,4.554,0.009,-99.9,-95.3,0.878,-0.122,1.438,1.500,-1.500
22.295,4.504,-0.133,4.524,-0.128,-107.9,-108.6,1.085,0.019,1.437,1.500,-1.233
22.395,4.451,-0.274,4.466,-0.262,-113.6,-117.2,-0.118,0.046,1.522,1.500,-0.732
22.495,4.385,-0.408,4.392,-0.393,-118.7,-121.4,-0.215,0.060,1.494,1.500,-0.977
22.595,4.308,-0.537,4.309,-0.520,-123.3,-125.0,-0.271,0.064,1.495,1.500,-0.974
22.693,4.227,-0.654,4.222,-0.640,-125.4,-126.7,0.031,0.092,1.532,1.500,-0.711
22.793,4.141,-0.777,4.134,-0.761,-124.5,-124.5,-0.486,0.031,1.485,1.500,-1.157
22.895,4.052,-0.907,4.051,-0.889,-124.2,-121.7,-0.121,-0.025,1.468,1.500,-1.309
22.995,3.967,-1.031,3.972,-1.014,-125.0,-123.5,0.342,0.010,1.499,1.500,-1.190
23.095,3.881,-1.154,3.888,-1.136,-124.0,-125.0,0.230,0.066,1.491,1.500,-1.354
23.193,3.806,-1.275,3.808,-1.258,-119.7,-121.0,-0.192,0.052,1.464,1.500,-1.475
23.295,3.732,-1.414,3.739,-1.391,-116.3,-115.0,0.279,0.005,1.495,1.500,-1.117
23.393,3.674,-1.531,3.687,-1.501,-116.2,-115.0,0.388,-0.006,0.913,1.230,-1.070
23.495,3.647,-1.580,3.649,-1.577,-117.8,-118.2,0.154,0.023,0.667,0.716,-1.100
23.595,3.620,-1.631,3.637,-1.599,-117.7,-117.6,0.006,-0.001,0.240,0.416,-0.133
23.695,3.630,-1.612,3.626,-1.620,-118.8,-116.5,-0.226,-0.069,0.760,0.321,0.000
23.795,3.603,-1.659,3.582,-1.700,-123.3,-123.0,-0.663,-0.079,1.006,0.760,-0.887
23.895,3.506,-1.787,3.511,-1.786,-140.4,-136.7,-0.038,-0.105,1.110,1.109,-0.933
23.995,3.413,-1.842,3.424,-1.844,-160.4,-156.7,0.169,-0.107,1.004,1.077,-1.443
24.095,3.307,-1.860,3.328,-1.865,-180.9,-178.9,0.318,-0.046,0.985,1.075,-1.500
24.195,3.202,-1.840,3.227,-1.846,-201.5,158.7,-0.013,0.011,1.068,1.084,-1.084
24.295,3.109,-1.784,3.135,-1.790,-222.1,139.5,-0.131,0.006,1.124,1.105,-0.909
24.393,3.042,-1.701,3.064,-1.705,-241.1,120.1,0.014,0.041,1.196,1.160,-0.877
24.495,2.997,-1.577,3.020,-1.582,-257.8,101.6,0.154,0.124,1.415,1.385,-0.841
24.595,2.980,-1.431,3.005,-1.427,-269.1,91.2,-0.329,0.077,1.622,1.500,-0.037
24.695,2.989,-1.282,3.010,-1.268,-277.2,84.9,-0.051,0.027,1.526,1.500,-0.521
24.795,3.015,-1.134,3.032,-1.117,-282.1,78.6,0.783,0.101,1.517,1.500,-0.429
24.895,3.045,-0.987,3.065,-0.970,-280.2,78.3,-0.524,0.078,1.509,1.500,-0.422
24.995,3.068,-0.839,3.087,-0.823,-277.3,84.4,-0.358,0.007,1.455,1.500,-0.809
25.093,3.083,-0.697,3.097,-0.678,-274.5,87.1,0.292,0.045,1.491,1.500,-0.506
25.195,3.089,-0.540,3.101,-0.527,-269.5,90.6,-0.075,0.046,1.497,1.500,-0.508
25.295,3.078,-0.390,3.091,-0.379,-260.5,97.4,0.675,0.170,1.477,1.493,-0.683
25.395,3.042,-0.253,3.059,-0.243,-248.8,110.4,-0.349,0.083,1.293,1.337,-0.859
25.495,2.981,-0.141,3.005,-0.137,-232.6,123.9,0.232,0.201,1.140,1.231,-1.023
25.595,2.902,-0.057,2.933,-0.059,-224.6,142.4,-3.088,-0.316,0.878,1.017,-1.400
25.693,2.842,0.002,2.870,-0.021,-224.6,151.1,1.791,-0.230,0.453,0.732,-1.500
25.795,2.838,0.000,2.840,-0.001,144.3,142.6,0.570,0.083,0.106,0.229,-1.500
25.893,2.831,0.006,2.836,0.003,144.3,141.3,-0.084,0.051,-0.254,0.000,-1.500
25.995,2.831,0.006,2.824,0.012,144.3,140.8,-0.185,0.065,0.366,0.000,0.000
26.095,2.831,0.006,2.802,0.030,144.3,141.1,-0.036,0.078,0.213,0.000,-0.178
26.195,2.791,0.039,2.791,0.039,141.3,141.3,-0.015,-0.002,0.101,0.059,-0.121
26.295,2.790,0.040,2.791,0.039,141.3,141.4,0.010,-0.001,-0.019,0.000,-0.481
26.393,2.790,0.040,2.792,0.039,141.3,141.3,0.007,-0.000,0.001,0.000,-0.350
26.495,2.790,0.040,2.792,0.039,141.3,141.4,-0.008,-0.003,-0.002,0.000,-0.375
26.593,2.790,0.040,2.792,0.039,141.3,141.4,0.001,-0.002,-0.000,0.000,-0.370
26.695,2.790,0.040,2.792,0.039,141.3,141.4,0.001,-0.002,-0.000,0.000,-0.375
26.795,2.790,0.040,2.792,0.039,141.3,141.4,-0.002,-0.002,-0.000,0.000,-0.381
26.895,2.790,0.040,2.792,0.039,141.3,141.4,-0.002,-0.003,-0.000,0.000,-0.387
26.995,2.790,0.040,2.792,0.039,141.3,141.4,-0.001,-0.003,-0.000,0.000,-0.393
